,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM
,index_price,mark_price,best_bid,best_ask,funding_rate
datetime,,,,,
2025-11-16 12:41:10,139.697,139.696,139.7062,139.7072,
2025-11-16 12:41:11,139.698,139.701,139.744,139.745,
2025-11-16 12:41:12,139.733,139.732,139.744,139.745,
2025-11-16 12:41:13,139.735,139.734,139.744,139.745,
2025-11-16 12:41:14,139.744,139.743,139.744,139.745,
2025-11-16 12:41:15,139.745,139.745,139.7476,139.7486,
2025-11-16 12:41:16,139.755,139.76,139.7333,139.7343,
2025-11-16 12:41:17,139.746,139.745,139.669,139.67,
2025-11-16 12:41:18,139.658,139.663,139.669,139.67,
2025-11-16 12:41:19,,,139.669,139.67,
2025-11-16 12:41:20,139.657,139.656,139.6759,139.6769,
2025-11-16 12:41:21,139.663,139.668,139.683,139.684,
2025-11-16 12:41:22,139.684,139.689,139.691,139.69199999999998,
2025-11-16 12:41:23,139.692,139.691,139.693,139.694,
2025-11-16 12:41:24,139.691,139.69,139.6912,139.6922,
2025-11-16 12:41:25,139.687,139.686,139.684,139.685,
2025-11-16 12:41:26,139.681,139.684,139.684,139.685,
2025-11-16 12:41:27,,,139.684,139.685,
2025-11-16 12:41:28,,,139.684,139.685,
2025-11-16 12:41:29,,,139.684,139.685,
2025-11-16 12:41:30,,,139.684,139.685,
2025-11-16 12:41:31,,,139.66230000000002,139.6633,
2025-11-16 12:41:32,139.659,139.664,139.653,139.654,
2025-11-16 12:41:33,,,139.653,139.654,
2025-11-16 12:41:34,139.659,139.658,139.653,139.654,
2025-11-16 12:41:35,139.651,139.654,139.653,139.654,
2025-11-16 12:41:36,,,139.653,139.654,
2025-11-16 12:41:37,,,139.653,139.654,
2025-11-16 12:41:38,,,139.653,139.654,
2025-11-16 12:41:39,,,139.653,139.654,
2025-11-16 12:41:40,,,139.647,139.64799999999997,
2025-11-16 12:41:41,139.651,139.656,139.679,139.68,
2025-11-16 12:41:42,139.655,139.66,139.7048,139.7058,
2025-11-16 12:41:43,139.701,139.701,139.696,139.697,
2025-11-16 12:41:44,139.695,139.7,139.695,139.696,
2025-11-16 12:41:45,,,139.695,139.696,
2025-11-16 12:41:46,139.694,139.699,139.6798,139.6808,
2025-11-16 12:41:47,139.67,139.675,139.66019999999997,139.6612,
2025-11-16 12:41:48,139.671,139.67,139.6802,139.68120000000002,
2025-11-16 12:41:49,139.682,139.687,139.691,139.692,
2025-11-16 12:41:50,139.68,139.685,139.691,139.692,
2025-11-16 12:41:51,139.681,139.686,139.6867,139.6877,
2025-11-16 12:41:52,139.682,139.682,139.7116,139.7126,
2025-11-16 12:41:53,139.718,139.718,139.715,139.716,
2025-11-16 12:41:54,139.717,139.717,139.715,139.716,
2025-11-16 12:41:55,139.718,139.718,139.715,139.716,
2025-11-16 12:41:56,,,139.715,139.716,
2025-11-16 12:41:57,139.717,139.717,139.7164,139.7174,
2025-11-16 12:41:58,139.717,139.718,139.749,139.75,
2025-11-16 12:41:59,139.739,139.739,139.754,139.755,
2025-11-16 12:42:00,139.747,139.747,139.772,139.773,8.9e-05
2025-11-16 12:42:01,139.772,139.772,139.7686,139.7696,
2025-11-16 12:42:02,139.771,139.771,139.718,139.719,
2025-11-16 12:42:03,139.733,139.733,139.7376,139.7386,
2025-11-16 12:42:04,139.732,139.732,139.742,139.743,
2025-11-16 12:42:05,139.742,139.742,139.742,139.743,
2025-11-16 12:42:06,,,139.742,139.743,
2025-11-16 12:42:07,139.739,139.739,139.742,139.743,
2025-11-16 12:42:08,139.736,139.741,139.7452,139.7462,
2025-11-16 12:42:09,139.739,139.744,139.777,139.778,
2025-11-16 12:42:10,139.771,139.771,139.75,139.751,
2025-11-16 12:42:11,139.766,139.766,139.75,139.751,
2025-11-16 12:42:12,,,139.75,139.751,
2025-11-16 12:42:13,,,139.7409,139.7419,
2025-11-16 12:42:14,139.745,139.745,139.7227,139.7237,
2025-11-16 12:42:15,139.726,139.729,139.7278,139.7288,
2025-11-16 12:42:16,139.726,139.731,139.751,139.752,
2025-11-16 12:42:17,139.733,139.738,139.745,139.746,
2025-11-16 12:42:18,,,139.7785,139.7795,
2025-11-16 12:42:19,139.806,139.806,139.799,139.8,
2025-11-16 12:42:20,139.792,139.797,139.8046,139.8056,
2025-11-16 12:42:21,139.816,139.816,139.829,139.83,
2025-11-16 12:42:22,139.839,139.839,139.8554,139.8564,
2025-11-16 12:42:23,139.868,139.868,139.8874,139.8884,
2025-11-16 12:42:24,139.888,139.888,139.894,139.895,
2025-11-16 12:42:25,139.903,139.903,139.882,139.883,
2025-11-16 12:42:26,139.893,139.897,139.88,139.881,
2025-11-16 12:42:27,139.879,139.882,139.8604,139.8614,
2025-11-16 12:42:28,139.871,139.871,139.87,139.871,
2025-11-16 12:42:29,139.875,139.875,139.881,139.882,
2025-11-16 12:42:30,139.88,139.88,139.881,139.882,
2025-11-16 12:42:31,139.879,139.879,139.881,139.882,
2025-11-16 12:42:32,,,139.881,139.882,
2025-11-16 12:42:33,139.881,139.882,139.881,139.882,
2025-11-16 12:42:34,,,139.881,139.882,
2025-11-16 12:42:35,,,139.8728,139.87380000000002,
2025-11-16 12:42:36,139.88,139.88,139.849,139.85,
2025-11-16 12:42:37,139.852,139.857,139.838,139.839,
2025-11-16 12:42:38,139.857,139.856,139.808,139.809,
2025-11-16 12:42:39,139.808,139.813,139.808,139.809,
2025-11-16 12:42:40,139.806,139.811,139.7963,139.7973,
2025-11-16 12:42:41,139.793,139.798,139.76799999999997,139.769,
2025-11-16 12:42:42,139.766,139.771,139.7536,139.7546,
2025-11-16 12:42:43,139.755,139.76,139.7646,139.7656,
2025-11-16 12:42:44,139.763,139.768,139.768,139.769,
2025-11-16 12:42:45,139.779,139.778,139.8317,139.8327,
2025-11-16 12:42:46,139.848,139.853,139.91,139.911,
2025-11-16 12:42:47,139.916,139.916,139.902,139.903,
2025-11-16 12:42:48,139.922,139.922,139.92090000000002,139.9219,
2025-11-16 12:42:49,139.924,139.924,139.9182,139.9192,
2025-11-16 12:42:50,139.921,139.923,139.907,139.908,
2025-11-16 12:42:51,,,139.907,139.908,
2025-11-16 12:42:52,,,139.9256,139.9266,
2025-11-16 12:42:53,139.945,139.944,139.93390000000002,139.93490000000003,
2025-11-16 12:42:54,139.94,139.939,139.943,139.944,
2025-11-16 12:42:55,139.944,139.943,139.943,139.944,
2025-11-16 12:42:56,139.946,139.945,139.93940000000003,139.9404,
2025-11-16 12:42:57,,,139.943,139.944,
2025-11-16 12:42:58,139.944,139.943,139.943,139.944,
2025-11-16 12:42:59,139.943,139.942,139.96359999999999,139.9646,
2025-11-16 12:43:00,139.955,139.96,139.9718,139.9735,8.9e-05
2025-11-16 12:43:01,139.956,139.961,139.94660000000002,139.9476,
2025-11-16 12:43:02,139.95,139.955,139.9501,139.95110000000003,
2025-11-16 12:43:03,139.949,139.948,139.954,139.955,
2025-11-16 12:43:04,139.945,139.944,139.954,139.955,
2025-11-16 12:43:05,139.945,139.95,139.954,139.955,
2025-11-16 12:43:06,139.948,139.953,139.954,139.955,
2025-11-16 12:43:07,,,139.954,139.955,
2025-11-16 12:43:08,139.949,139.954,139.94070000000002,139.94170000000003,
2025-11-16 12:43:09,139.946,139.951,139.935,139.936,
2025-11-16 12:43:10,139.947,139.952,139.935,139.936,
2025-11-16 12:43:11,,,,,
2025-11-16 12:43:12,,,,,
2025-11-16 12:43:13,,,,,
2025-11-16 12:43:14,,,,,
2025-11-16 12:43:15,,,,,
2025-11-16 12:43:16,,,,,
2025-11-16 12:43:17,,,,,
2025-11-16 12:43:18,,,,,
2025-11-16 12:43:19,,,,,
2025-11-16 12:43:20,,,,,
2025-11-16 12:43:21,,,,,
2025-11-16 12:43:22,,,,,
2025-11-16 12:43:23,,,,,
2025-11-16 12:43:24,,,,,
2025-11-16 12:43:25,,,,,
2025-11-16 12:43:26,,,,,
2025-11-16 12:43:27,,,,,
2025-11-16 12:43:28,,,,,
2025-11-16 12:43:29,,,,,
2025-11-16 12:43:30,,,,,
2025-11-16 12:43:31,,,,,
2025-11-16 12:43:32,,,,,
2025-11-16 12:43:33,,,,,
2025-11-16 12:43:34,,,,,
2025-11-16 12:43:35,,,,,
2025-11-16 12:43:36,,,,,
2025-11-16 12:43:37,,,,,
2025-11-16 12:43:38,,,140.171,140.172,
2025-11-16 12:43:39,140.156,140.161,140.18380000000002,140.1848,
2025-11-16 12:43:40,140.182,140.187,140.2286,140.2303,
2025-11-16 12:43:41,140.243,140.246,140.2742,140.27519999999998,
2025-11-16 12:43:42,140.273,140.278,140.2771,140.2781,
2025-11-16 12:43:43,140.284,140.284,140.224,140.225,
2025-11-16 12:43:44,140.235,140.238,140.1736,140.1746,
2025-11-16 12:43:45,140.178,140.183,140.171,140.172,
2025-11-16 12:43:46,140.179,140.184,140.171,140.172,
2025-11-16 12:43:47,,,140.1782,140.17919999999998,
2025-11-16 12:43:48,,,140.2052,140.2062,
2025-11-16 12:43:49,140.218,140.218,140.23399999999998,140.23499999999999,
2025-11-16 12:43:50,140.229,140.234,140.2149,140.21589999999998,
2025-11-16 12:43:51,140.216,140.221,140.20430000000002,140.2054,
2025-11-16 12:43:52,140.202,140.202,140.20800000000003,140.209,
2025-11-16 12:43:53,140.207,140.207,140.2032,140.2042,
2025-11-16 12:43:54,140.21,140.21,140.2304,140.2314,
2025-11-16 12:43:55,140.218,140.223,140.219,140.22,
2025-11-16 12:43:56,140.214,140.219,140.23020000000002,140.2312,
2025-11-16 12:43:57,140.222,140.227,140.2224,140.2234,
2025-11-16 12:43:58,140.222,140.222,140.2235,140.2245,
2025-11-16 12:43:59,140.22,140.225,140.2406,140.2416,
2025-11-16 12:44:00,140.238,140.238,140.2673,140.2683,8.9e-05
2025-11-16 12:44:01,140.257,140.262,140.2753,140.27730000000003,
2025-11-16 12:44:02,140.262,140.267,140.252,140.253,
2025-11-16 12:44:03,140.254,140.259,140.2454,140.2464,
2025-11-16 12:44:04,140.245,140.245,140.25,140.251,
2025-11-16 12:44:05,140.247,140.247,140.2337,140.2359,
2025-11-16 12:44:06,140.221,140.226,140.3034,140.30440000000002,
2025-11-16 12:44:07,140.303,140.304,140.3156,140.31660000000002,
2025-11-16 12:44:08,140.309,140.31,140.309,140.31,
2025-11-16 12:44:09,140.308,140.309,140.319,140.32,
2025-11-16 12:44:10,140.307,140.308,140.3241,140.3251,
2025-11-16 12:44:11,140.309,140.314,140.341,140.342,
2025-11-16 12:44:12,140.328,140.329,140.341,140.342,
2025-11-16 12:44:13,140.329,140.334,140.3144,140.3154,
2025-11-16 12:44:14,140.31,140.315,140.31,140.311,
2025-11-16 12:44:15,140.311,140.316,140.28900000000002,140.29000000000002,
2025-11-16 12:44:16,140.275,140.28,140.28,140.281,
2025-11-16 12:44:17,140.267,140.272,140.2418,140.24280000000002,
2025-11-16 12:44:18,140.242,140.243,140.2119,140.21290000000002,
2025-11-16 12:44:19,140.216,140.221,140.21,140.211,
2025-11-16 12:44:20,140.224,140.229,140.21,140.211,
2025-11-16 12:44:21,140.224,140.225,140.23770000000002,140.2387,
2025-11-16 12:44:22,140.236,140.241,140.261,140.262,
2025-11-16 12:44:23,140.261,140.262,140.2961,140.2971,
2025-11-16 12:44:24,140.3,140.304,140.2727,140.27370000000002,
2025-11-16 12:44:25,140.278,140.283,140.267,140.268,
2025-11-16 12:44:26,140.272,140.277,140.26569999999998,140.2667,
2025-11-16 12:44:27,140.272,140.273,140.2618,140.2628,
2025-11-16 12:44:28,140.263,140.267,140.25369999999998,140.2547,
2025-11-16 12:44:29,140.257,140.262,140.248,140.249,
2025-11-16 12:44:30,140.252,140.257,140.255,140.256,
2025-11-16 12:44:31,140.259,140.26,140.2545,140.2555,
2025-11-16 12:44:32,140.259,140.262,140.2484,140.2494,
2025-11-16 12:44:33,140.254,140.259,140.256,140.257,
2025-11-16 12:44:34,140.253,140.258,140.256,140.257,
2025-11-16 12:44:35,140.255,140.256,140.256,140.257,
2025-11-16 12:44:36,140.256,140.257,140.2536,140.2546,
2025-11-16 12:44:37,140.254,140.255,140.2573,140.25830000000002,
2025-11-16 12:44:38,140.256,140.261,140.23669999999998,140.2377,
2025-11-16 12:44:39,140.24,140.241,140.23,140.231,
2025-11-16 12:44:40,140.237,140.238,140.2229,140.22390000000001,
2025-11-16 12:44:41,140.225,140.23,140.25,140.251,
2025-11-16 12:44:42,140.244,140.245,140.25,140.251,
2025-11-16 12:44:43,140.245,140.246,140.23899999999998,140.24,
2025-11-16 12:44:44,140.238,140.24,140.2318,140.2328,
2025-11-16 12:44:45,140.24,140.241,140.236,140.237,
2025-11-16 12:44:46,140.234,140.235,140.236,140.237,
2025-11-16 12:44:47,140.233,140.234,140.236,140.237,
2025-11-16 12:44:48,140.235,140.236,140.236,140.237,
2025-11-16 12:44:49,140.234,140.235,140.2415,140.2425,
2025-11-16 12:44:50,140.235,140.24,140.2626,140.2636,
2025-11-16 12:44:51,140.261,140.266,140.25979999999998,140.2608,
2025-11-16 12:44:52,140.266,140.271,140.252,140.253,
2025-11-16 12:44:53,140.256,140.261,140.249,140.25,
2025-11-16 12:44:54,140.254,140.259,140.249,140.25,
2025-11-16 12:44:55,140.247,140.252,140.249,140.25,
2025-11-16 12:44:56,,,140.249,140.25,
2025-11-16 12:44:57,140.248,140.253,140.249,140.25,
2025-11-16 12:44:58,140.247,140.249,140.249,140.25,
2025-11-16 12:44:59,,,140.249,140.25,
2025-11-16 12:45:00,,,140.25709999999998,140.2581,9e-05
2025-11-16 12:45:01,140.252,140.257,140.263,140.264,
2025-11-16 12:45:02,140.258,140.263,140.2585,140.25949999999997,
2025-11-16 12:45:03,140.256,140.258,140.2508,140.2518,
2025-11-16 12:45:04,,,140.25,140.251,
2025-11-16 12:45:05,,,140.25,140.251,
2025-11-16 12:45:06,140.263,140.264,140.2624,140.2634,
2025-11-16 12:45:07,140.265,140.27,140.2862,140.2872,
2025-11-16 12:45:08,140.305,140.306,140.2686,140.2696,
2025-11-16 12:45:09,140.288,140.291,140.2741,140.2751,
2025-11-16 12:45:10,140.278,140.279,140.284,140.285,
2025-11-16 12:45:11,140.283,140.284,140.2798,140.2808,
2025-11-16 12:45:12,140.276,140.281,140.2564,140.25740000000002,
2025-11-16 12:45:13,140.254,140.259,140.245,140.246,
2025-11-16 12:45:14,140.257,140.262,140.245,140.246,
2025-11-16 12:45:15,140.251,140.256,140.245,140.246,
2025-11-16 12:45:16,140.252,140.257,140.245,140.246,
2025-11-16 12:45:17,140.253,140.258,140.244,140.245,
2025-11-16 12:45:18,140.248,140.253,140.25,140.251,
2025-11-16 12:45:19,140.25,140.255,140.25,140.251,
2025-11-16 12:45:20,,,140.23090000000002,140.23190000000002,
2025-11-16 12:45:21,140.224,140.229,140.21179999999998,140.21280000000002,
2025-11-16 12:45:22,140.203,140.203,140.198,140.199,
2025-11-16 12:45:23,140.199,140.202,140.2091,140.2101,
2025-11-16 12:45:24,140.209,140.214,140.2425,140.24540000000002,
2025-11-16 12:45:25,140.255,140.256,140.2466,140.2476,
2025-11-16 12:45:26,140.248,140.248,140.2274,140.22840000000002,
2025-11-16 12:45:27,140.238,140.238,140.225,140.226,
2025-11-16 12:45:28,,,140.225,140.226,
2025-11-16 12:45:29,140.229,140.234,140.22,140.221,
2025-11-16 12:45:30,140.222,140.222,140.1938,140.19480000000001,
2025-11-16 12:45:31,140.199,140.204,140.192,140.193,
2025-11-16 12:45:32,140.204,140.209,140.2101,140.21110000000002,
2025-11-16 12:45:33,140.21,140.21,140.224,140.225,
2025-11-16 12:45:34,140.218,140.218,140.224,140.225,
2025-11-16 12:45:35,140.219,140.219,140.224,140.225,
2025-11-16 12:45:36,140.22,140.22,140.224,140.225,
2025-11-16 12:45:37,140.219,140.219,140.2219,140.22289999999998,
2025-11-16 12:45:38,140.218,140.218,140.2066,140.2076,
2025-11-16 12:45:39,140.208,140.213,140.209,140.21,
2025-11-16 12:45:40,140.212,140.217,140.2128,140.21380000000002,
2025-11-16 12:45:41,140.218,140.218,140.2497,140.2516,
2025-11-16 12:45:42,140.243,140.248,140.2941,140.2951,
2025-11-16 12:45:43,140.295,140.3,140.301,140.302,
2025-11-16 12:45:44,140.299,140.302,140.29070000000002,140.2917,
2025-11-16 12:45:45,140.289,140.29,140.2938,140.2948,
2025-11-16 12:45:46,140.291,140.292,140.2835,140.2845,
2025-11-16 12:45:47,140.289,140.293,140.2758,140.2768,
2025-11-16 12:45:48,140.288,140.292,140.2519,140.2529,
2025-11-16 12:45:49,140.254,140.254,140.249,140.25,
2025-11-16 12:45:50,,,140.229,140.23,
2025-11-16 12:45:51,140.236,140.241,140.23600000000002,140.237,
2025-11-16 12:45:52,140.245,140.245,140.25500000000002,140.256,
2025-11-16 12:45:53,140.257,140.257,140.258,140.259,
2025-11-16 12:45:54,140.261,140.261,140.2412,140.2422,
2025-11-16 12:45:55,140.238,140.243,140.2216,140.2226,
2025-11-16 12:45:56,140.216,140.221,140.216,140.217,
2025-11-16 12:45:57,,,140.20610000000002,140.2071,
2025-11-16 12:45:58,140.215,140.215,140.1998,140.20080000000002,
2025-11-16 12:45:59,140.195,140.2,140.2104,140.2114,
2025-11-16 12:46:00,140.21,140.21,140.2005,140.2015,9e-05
2025-11-16 12:46:01,140.194,140.194,140.1692,140.1702,
2025-11-16 12:46:02,140.178,140.178,140.156,140.157,
2025-11-16 12:46:03,140.158,140.163,140.1674,140.1684,
2025-11-16 12:46:04,140.178,140.178,140.155,140.156,
2025-11-16 12:46:05,140.161,140.166,140.155,140.156,
2025-11-16 12:46:06,140.16,140.165,140.176,140.177,
2025-11-16 12:46:07,140.19,140.19,140.185,140.186,
2025-11-16 12:46:08,140.185,140.185,140.14849999999998,140.1495,
2025-11-16 12:46:09,140.151,140.151,140.1649,140.16590000000002,
2025-11-16 12:46:10,140.169,140.169,140.1662,140.1672,
2025-11-16 12:46:11,140.169,140.168,140.1533,140.15429999999998,
2025-11-16 12:46:12,140.16,140.159,140.1458,140.14679999999998,
2025-11-16 12:46:13,140.143,140.148,140.1335,140.13449999999997,
2025-11-16 12:46:14,140.128,140.133,140.11520000000002,140.1162,
2025-11-16 12:46:15,140.115,140.12,140.1074,140.10840000000002,
2025-11-16 12:46:16,140.109,140.114,140.1212,140.1222,
2025-11-16 12:46:17,140.136,140.135,140.1444,140.1454,
2025-11-16 12:46:18,140.153,140.152,140.131,140.132,
2025-11-16 12:46:19,140.139,140.138,140.09120000000001,140.0922,
2025-11-16 12:46:20,140.082,140.087,140.07739999999998,140.07840000000002,
2025-11-16 12:46:21,140.077,140.076,140.0698,140.0708,
2025-11-16 12:46:22,140.076,140.08,140.0446,140.0456,
2025-11-16 12:46:23,140.048,140.047,140.008,140.009,
2025-11-16 12:46:24,140.018,140.023,140.0156,140.01659999999998,
2025-11-16 12:46:25,140.019,140.018,140.035,140.036,
2025-11-16 12:46:26,140.042,140.041,140.08319999999998,140.0842,
2025-11-16 12:46:27,140.103,140.102,140.0996,140.10060000000001,
2025-11-16 12:46:28,140.103,140.108,140.10430000000002,140.1053,
2025-11-16 12:46:29,140.118,140.12,140.1017,140.1027,
2025-11-16 12:46:30,140.118,140.117,140.09,140.091,
2025-11-16 12:46:31,140.105,140.104,140.09,140.091,
2025-11-16 12:46:32,140.107,140.106,140.09,140.091,
2025-11-16 12:46:33,140.105,140.103,140.09,140.091,
2025-11-16 12:46:34,140.106,140.104,140.0926,140.0944,
2025-11-16 12:46:35,140.091,140.096,140.0931,140.0941,
2025-11-16 12:46:36,140.092,140.097,140.091,140.092,
2025-11-16 12:46:37,140.103,140.101,140.091,140.092,
2025-11-16 12:46:38,140.102,140.1,140.091,140.092,
2025-11-16 12:46:39,140.1,140.098,140.091,140.092,
2025-11-16 12:46:40,,,140.084,140.085,
2025-11-16 12:46:41,140.095,140.093,140.077,140.078,
2025-11-16 12:46:42,140.093,140.091,140.0576,140.0586,
2025-11-16 12:46:43,140.066,140.067,140.048,140.049,
2025-11-16 12:46:44,,,140.048,140.049,
2025-11-16 12:46:45,,,140.0416,140.0426,
2025-11-16 12:46:46,140.051,140.049,140.0097,140.01069999999999,
2025-11-16 12:46:47,140.015,140.013,140.0504,140.0514,
2025-11-16 12:46:48,140.051,140.049,140.0368,140.0378,
2025-11-16 12:46:49,140.047,140.045,140.019,140.02,
2025-11-16 12:46:50,140.034,140.032,140.019,140.02,
2025-11-16 12:46:51,140.037,140.035,140.019,140.02,
2025-11-16 12:46:52,140.036,140.034,140.019,140.02,
2025-11-16 12:46:53,140.036,140.033,140.02429999999998,140.02530000000002,
2025-11-16 12:46:54,,,140.0675,140.0685,
2025-11-16 12:46:55,140.082,140.08,140.072,140.073,
2025-11-16 12:46:56,140.081,140.078,140.072,140.073,
2025-11-16 12:46:57,140.079,140.076,140.0692,140.0702,
2025-11-16 12:46:58,140.073,140.072,140.07729999999998,140.07829999999998,
2025-11-16 12:46:59,140.094,140.099,140.0742,140.0752,
2025-11-16 12:47:00,140.087,140.091,140.063,140.064,8.9e-05
2025-11-16 12:47:01,140.086,140.083,140.063,140.064,
2025-11-16 12:47:02,140.088,140.085,140.063,140.064,
2025-11-16 12:47:03,140.065,140.064,140.06199999999998,140.063,
2025-11-16 12:47:04,140.052,140.053,140.03410000000002,140.0351,
2025-11-16 12:47:05,140.038,140.043,140.032,140.033,
2025-11-16 12:47:06,140.044,140.049,140.024,140.025,
2025-11-16 12:47:07,140.035,140.032,140.012,140.013,
2025-11-16 12:47:08,140.018,140.023,140.012,140.013,
2025-11-16 12:47:09,,,140.0429,140.0439,
2025-11-16 12:47:10,140.051,140.048,140.048,140.049,
2025-11-16 12:47:11,,,140.0452,140.0462,
2025-11-16 12:47:12,,,140.032,140.033,
2025-11-16 12:47:13,140.039,140.044,140.02450000000002,140.0255,
2025-11-16 12:47:14,140.024,140.029,140.0106,140.0116,
2025-11-16 12:47:15,140.008,140.008,139.98899999999998,139.99,
2025-11-16 12:47:16,139.991,139.996,139.981,139.982,
2025-11-16 12:47:17,,,139.981,139.982,
2025-11-16 12:47:18,139.99,139.995,139.981,139.982,
2025-11-16 12:47:19,,,139.97750000000002,139.9785,
2025-11-16 12:47:20,139.98,139.981,139.9668,139.9682,
2025-11-16 12:47:21,139.972,139.97,139.958,139.959,
2025-11-16 12:47:22,,,139.958,139.959,
2025-11-16 12:47:23,,,139.958,139.959,
2025-11-16 12:47:24,139.964,139.969,139.95319999999998,139.9542,
2025-11-16 12:47:25,139.962,139.958,139.95,139.951,
2025-11-16 12:47:26,,,139.95,139.951,
2025-11-16 12:47:27,139.963,139.959,139.9653,139.9663,
2025-11-16 12:47:28,139.964,139.967,139.95850000000002,139.9595,
2025-11-16 12:47:29,139.958,139.954,139.962,139.963,
2025-11-16 12:47:30,139.966,139.962,139.9714,139.97240000000002,
2025-11-16 12:47:31,139.985,139.981,139.959,139.96,
2025-11-16 12:47:32,139.983,139.979,139.959,139.96,
2025-11-16 12:47:33,,,139.95819999999998,139.9592,
2025-11-16 12:47:34,139.972,139.968,139.958,139.959,
2025-11-16 12:47:35,139.963,139.96,139.9553,139.9563,
2025-11-16 12:47:36,139.962,139.958,139.9298,139.9308,
2025-11-16 12:47:37,139.938,139.934,139.9356,139.9366,
2025-11-16 12:47:38,139.932,139.928,139.958,139.959,
2025-11-16 12:47:39,139.967,139.963,139.9788,139.9798,
2025-11-16 12:47:40,140.003,139.999,139.984,139.985,
2025-11-16 12:47:41,,,139.984,139.985,
2025-11-16 12:47:42,140.002,139.998,139.99190000000002,139.99290000000002,
2025-11-16 12:47:43,,,140.018,140.019,
2025-11-16 12:47:44,140.018,140.014,140.018,140.019,
2025-11-16 12:47:45,140.017,140.013,140.018,140.019,
2025-11-16 12:47:46,,,140.018,140.019,
2025-11-16 12:47:47,,,140.018,140.019,
2025-11-16 12:47:48,140.016,140.018,140.018,140.019,
2025-11-16 12:47:49,,,140.018,140.019,
2025-11-16 12:47:50,140.026,140.022,140.018,140.019,
2025-11-16 12:47:51,,,140.018,140.019,
2025-11-16 12:47:52,140.025,140.021,140.012,140.013,
2025-11-16 12:47:53,140.022,140.018,140.0114,140.0124,
2025-11-16 12:47:54,140.022,140.026,139.9987,139.99970000000002,
2025-11-16 12:47:55,140.019,140.015,139.987,139.988,
2025-11-16 12:47:56,140.004,140.0,139.99859999999998,139.99960000000002,
2025-11-16 12:47:57,140.007,140.003,140.016,140.017,
2025-11-16 12:47:58,140.021,140.017,140.0116,140.0126,
2025-11-16 12:47:59,140.019,140.015,139.998,139.999,
2025-11-16 12:48:00,140.008,140.004,139.987,139.988,8.9e-05
2025-11-16 12:48:01,139.991,139.995,139.987,139.988,
2025-11-16 12:48:02,,,139.987,139.988,
2025-11-16 12:48:03,,,139.987,139.988,
2025-11-16 12:48:04,,,139.987,139.988,
2025-11-16 12:48:05,,,139.9838,139.9848,
2025-11-16 12:48:06,139.992,139.987,139.98290000000003,139.9839,
2025-11-16 12:48:07,139.993,139.988,139.99439999999998,139.9954,
2025-11-16 12:48:08,139.996,139.993,139.99200000000002,139.993,
2025-11-16 12:48:09,139.997,139.992,139.9848,139.98579999999998,
2025-11-16 12:48:10,139.987,139.983,139.99869999999999,139.9997,
2025-11-16 12:48:11,140.006,140.002,140.021,140.022,
2025-11-16 12:48:12,140.019,140.015,140.0264,140.0274,
2025-11-16 12:48:13,140.028,140.024,140.047,140.048,
2025-11-16 12:48:14,140.041,140.046,140.0577,140.0587,
2025-11-16 12:48:15,140.058,140.06,140.0664,140.0674,
2025-11-16 12:48:16,140.07,140.075,140.0741,140.0751,
2025-11-16 12:48:17,140.076,140.079,140.0913,140.09230000000002,
2025-11-16 12:48:18,140.102,140.098,140.1026,140.1036,
2025-11-16 12:48:19,140.103,140.099,140.1136,140.1146,
2025-11-16 12:48:20,140.107,140.112,140.129,140.13,
2025-11-16 12:48:21,140.129,140.134,140.145,140.146,
2025-11-16 12:48:22,140.149,140.145,140.168,140.1692,
2025-11-16 12:48:23,140.172,140.172,140.151,140.152,
2025-11-16 12:48:24,140.164,140.16,140.13400000000001,140.135,
2025-11-16 12:48:25,140.15,140.146,140.15550000000002,140.1565,
2025-11-16 12:48:26,140.158,140.154,140.13420000000002,140.1352,
2025-11-16 12:48:27,140.143,140.139,140.0862,140.0872,
2025-11-16 12:48:28,140.096,140.093,140.076,140.077,
